stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
4118O00006C0,"Rua Edgard Werneck, 1607",-22.95007,-43.35915,0,
4118O00007C0,Praça Padre Júlio Groten próximo ao 745-767,-22.94747212573572,-43.36000970858097,0,
4118O00011C0,"Estrada do Gabinal,1799",-22.952740654413414,-43.35340010257127,0,
4118O00012C0,"Estrada do Gabinal, lado oposto ao posto Ipiranga",-22.95302,-43.35497,0,
4118O00013C0,Ponto Final: Cidade de Deus,-22.94634,-43.36025,0,
4118O00014C0,"Estrada do Gabinal, lado oposto ao  nº 1799",-22.95258125923601,-43.35319286429753,0,
4118O00015C0,"Estrda Marechal Miguel Salazar Mendes de Moraes, e/f ao Supermercado Unidos",-22.94683063261204,-43.3608804781418,0,
4118O00016C0,"Estrada Miguel Salazar Mendes de Moraes, 1303",-22.945267246605425,-43.36369148371355,0,
4119O00002C0,Estrada dos Bandeirantes próximo ao 4018,-22.9568,-43.37963,0,
4119O00003C0,Praça do Bandolim,-22.95848,-43.38372,0,
4119O00004C0,"Estrada dos Bandeirantes,4848",-22.95926,-43.38697,0,
4119O00005C0,"Estrada dos Bandeirantes,5160",-22.96,-43.39018,0,
4119O00006C0,"Estrada dos Bandeirantes,5560",-22.96072,-43.39318,0,
4119O00007C0,"Estrada dos Bandeirantes,5896",-22.96115,-43.39496,0,
4119O00009C0,"Estrada dos Bandeirantes, L/O 6293",-22.96265,-43.40124,0,
4119O00014C0,Rua Creso próximo ao 76,-22.95203,-43.38832,0,
4119O00026C0,Ponto Final: Curicica :: Linhas para Centro,-22.95667,-43.39394,0,
4119O00028C0,Rua da Reverência 202 Curicica,-22.95758662428003,-43.390633719007276,0,
4119O00029C0,Rua da Ventura 67 lote 11,-22.95265,-43.38956,0,
4119O00030C0,Rua da Ventura 242,-22.950217815737,-43.389638139554876,0,
4119O00031C0,Rua da Ventura 416,-22.94844,-43.3901,0,
4119O00032C0,Rua André Rocha 3421,-22.94705,-43.39,0,
4119O00034C0,Rua André Rocha 3427,-22.944735452932964,-43.38782360600224,0,
4119O00036C0,Rua André Rocha lado oposto a 3361,-22.943282868047707,-43.38553318580711,0,
4119O00037C0,Rua André Rocha 3215,-22.94256,-43.38457,0,
4119O00041C0,Rua André Rocha 2805,-22.93947173124964,-43.38235429558706,0,
4119O00043C0,Rua André Rocha 2637,-22.938092671211624,-43.381223417279124,0,
4119O00044C0,Rua André Rocha 3009,-22.940991373386662,-43.38362895953885,0,
4119O00047C0,Estrada da Curicica em frente ao Hospital Raphael de Paula Souza,-22.954542696192448,-43.391689279266636,0,
4119O00048C0,Rua da Ventura próximo a Rua Marolo,-22.95637,-43.39264,0,
4119O00049C0,Rua da Ventura próximo à Creche Municipal,-22.95512,-43.39063,0,
4119O00050C0,R. João Bruno Lobo,-22.953930643520284,-43.38292870662202,0,
4119O00053C0,Guirlanda,-22.955048224330817,-43.37726940857307,0,
4120O00010C0,"Rua Edgard Werneck, 1338",-22.94559252179751,-43.358230176582346,0,
4120O00011C0,Estrada de Jacarépagua 7120,-22.946755660907055,-43.339637696924214,0,
4120O00013C0,Estrada de Jacarépagua s/n,-22.94189,-43.34128,0,
4120O00015C0,Tirol,-22.93858,-43.33698,0,
4120O00021C0,"Estrada do Gabinal,1395",-22.951679052615656,-43.34969352794163,0,
4120O00022C0,"Estrada do Gabinal, lado oposto ao  nº 1130",-22.94993,-43.34848,0,
4120O00023C0,Professora Camisão,-22.94192,-43.34466,0,
4120O00024C9,Sangrador,-22.94093794567585,-43.34273588954927,0,
4120O00027C0,Estrada de Jacarépagua 7473,-22.94349,-43.34073,0,
4120O00028C0,Estrada de Jacarépagua 7187,-22.945702401183095,-43.33992865889549,0,
4120O00039C0,"Rua Edgard Werneck, 428",-22.93959,-43.35388,0,
4120O00040C0,"Rua Edgard Werneck, 588",-22.94144,-43.35416,0,
4120O00041C0,"Rua Edgard Werneck, 1116",-22.944676923065376,-43.35670116336823,0,
4120O00046C0,"Estrada do Gabinal, 18",-22.94076,-43.34431,0,
4120O00047C0,"Estrada do Gabinal, 352",-22.94247,-43.3454,0,
4120O00048C0,"Estrada do Gabinal , lado oposto ao 433",-22.94483,-43.34646,0,
4120O00049C0,Estrada do Gabinal próximo ao 1094,-22.94864,-43.34823,0,
4120O00050C0,Ponto Regulador,-22.94115,-43.34186,0,
4120O00053C0,"Rua Edgard Werneck, 1071",-22.94578,-43.35834,0,
4120O00054C0,"Rua Edgard Werneck, 1095",-22.94499,-43.35683,0,
4120O00058C0,Rua Tirol próximo ao 624,-22.93951,-43.33572,0,
4120O00059C0,Rua Tirol próximo ao 912,-22.9394,-43.33333,0,
4120O00067C0,Ponto Final: Orlando Teruz,-22.93374,-43.32914,0,
4120O00081C0,"Rua Ituverava,767",-22.943785162161728,-43.33346218708515,0,
4120O00082C0,"Estrada do Bananal ,615",-22.93964584663248,-43.33229064285279,0,
4120O00083C0,"Estrada do Bananal ,455",-22.93794865141439,-43.33270434127808,0,
4120O00084C0,"Estrada dos Três Rios,1830",-22.93329321813294,-43.327454490737914,0,
4120O00085C0,"Estrada dos Três Rios,2100",-22.93142,-43.32531,0,
4120O00086C0,"Estrada dos Três Rios,1403",-22.93542,-43.33058,0,
4120O00087C0,"Estrada dos Três Rios,1049",-22.93641203003942,-43.3338,0,
4120O00088C0,"Estrada dos Três Rios,795",-22.93706,-43.33626,0,
4120O00089C0,"Estrada dos Três Rios,792",-22.93716,-43.33606,0,
4120O00090C0,"Estrada dos Três Rios,517",-22.93785,-43.33885,0,
4120O00091C0,Estrada dos Três Rios próximo ao 329-385,-22.93875,-43.34048,0,
4120O00092C0,"Estrada dos Três Rios,93",-22.93943,-43.34277,0,
4120O00093C0,"Avenida Geremário Dantas, L/O 1350",-22.93859,-43.3455,0,
4120O00095C0,"Avenida Geremário Dantas ,1253",-22.9384,-43.34787,0,
4120O00097C0,"Avenida Geremário Dantas , L/O 1198",-22.93821326325051,-43.34889950907535,0,
4120O00098C0,"Avenida Geremário Dantas ,1093",-22.936785801718276,-43.351061166059445,0,
4120O00102C0,Estrada do Pau Ferro - próximo ao 841,-22.927715768996656,-43.33657559213095,0,
4120O00105C0,"Avenida Geremário Dantas,1102",-22.937032815612174,-43.35100383384175,0,
4120O00107C0,"Avenida Geremário Dantas,1280",-22.938628514507727,-43.34696979148335,0,
4120O00109C0,"Avenida Geremário Dantas,1442",-22.939331481449937,-43.34435918534053,0,
4120O00111C0,Estrada do Pau-Ferro próximo ao 1377,-22.93082,-43.32593,0,
4120O00112C0,Estrada do Pau-Ferro próximo ao 1255,-22.93179,-43.3284,0,
4120O00114C0,Estrada do Pau-Ferro próximo ao 1041,-22.932060025654838,-43.32885737410485,0,
4120O00115C0,Estrada do Pau-Ferro próximo ao 990,-22.928027957872075,-43.33598198594734,0,
4120O00117C0,Estrada do Pau-Ferro próximo ao 895,-22.92799,-43.33631,0,
4120O00118C0,Estrada do Pau-Ferro próximo ao 621,-22.92753,-43.34091,0,
4120O00119C0,"Estrada do Gabinal, 899",-22.946873986468017,-43.34735807042441,0,
4120O00120C0,"Estrada do Gabinal, 433",-22.944866097636464,-43.34634817896343,0,
4120O00121C0,"Estrada do Gabinal, lado oposto ao 1395",-22.951688932092875,-43.350151012216735,0,
4120O00122C0,Rua Geminiano Góis próximo ao 169,-22.937751467028882,-43.3353296039952,0,
4120O00123C0,Rua Geminiano Góis próximo ao 43,-22.939058992026318,-43.334911285226156,0,
4120O00124C0,"Rua Edgard Werneck, 631",-22.94113477930053,-43.353847905848895,0,
4120O00125C0,Estrada de Jacarépagua 7280,-22.94599672367567,-43.33974492281634,0,
4121O00017C0,"Estrada do Capenha, 1293",-22.933458147628226,-43.35001681978225,0,
4121O00021C0,"Rua Edgard Werneck, 131",-22.93739,-43.35292,0,
4121O00022C0,"R. Retiro dos Artistas, 296",-22.931230981933272,-43.35678154596329,0,
4121O00023C0,"R. Retiro dos Artistas, lado oposto ao 739",-22.934504275930887,-43.35917684921263,0,
4121O00024C0,"R. Retiro dos Artistas, 1046",-22.93688578064769,-43.35971781349185,0,
4121O00025C0,"R. Retiro dos Artistas, 1454",-22.93892,-43.35713,0,
4121O00027C0,"R. Retiro dos Artistas, 993",-22.937582629653576,-43.3594624761963,0,
4121O00031C0,"R. retiro dos Artistas, 523",-22.932855568311435,-43.35754023313521,0,
4121O00033C0,"R. Retiro dos Artistas, 201",-22.93058,-43.35636,0,
4121O00034C0,"R. Retiro dos Artistas, 67",-22.929431492804124,-43.35583411045074,0,
4121O00039C0,Ponto Final: Freguesia :: Linha 2114,-22.93236,-43.34929,0,
4121O00040C0,"Avenida Geremário Dantas ,923",-22.93376,-43.35248,0,
4121O00041C0,"Avenida Geremário Dantas ,827",-22.93089,-43.35338,0,
4121O00042C0,"Avenida Geremário Dantas ,655",-22.92791,-43.35545,0,
4121O00043C0,"Avenida Geremário Dantas ,527",-22.92592,-43.35676,0,
4121O00044C0,"Avenida Geremário Dantas , L/O 566",-22.9249,-43.35835,0,
4121O00046C0,Estrada do Pau-Ferro próximo ao 47,-22.92842,-43.35305,0,
4121O00047C0,próximo ao 171,-22.92788,-43.3516,0,
4121O00048C0,Estrada do Pau-Ferro próximo ao 241,-22.92707201588397,-43.34916551537498,0,
4121O00049C0,Estrada do Pau-Ferro próximo ao 373,-22.92669,-43.34587,0,
4121O00051C0,"Avenida Geremário Dantas,776",-22.929454224186895,-43.35390430761523,0,
4121O00053C0,"Avenida Geremário Dantas,888",-22.93242430670902,-43.35315328909106,0,
4121O00055C0,"Avenida Geremário Dantas,990",-22.935049178305572,-43.35268122030444,0,
4121O00057C0,Estrada do Pau ferro - próximo ao 62,-22.927910265643533,-43.35124103300836,0,
4121O00058C0,Estrada do Pau Ferro - próximo ao 130,-22.92783,-43.35107,0,
4121O00059C0,Estrada do Pau-Ferro próximo ao 480,-22.92743,-43.34474,0,
4121O00060C0,Estrada do Pau-Ferro próximo ao 234,-22.92669,-43.34868,0,
4121O00061C0,"Rua Edgard Werneck, lado oposto ao 131",-22.937519004338757,-43.353104556199035,0,
4121O00062C0,"Estrada do Tindiba, 427",-22.927945240345654,-43.35843805241651,0,
4121O00063C0,"Estr. do Tindiba, 173",-22.928636923265355,-43.35631935875184,0,
4122O00002C0,Estrada dos Bandeirantes próximo ao 2179,-22.94461,-43.37196,0,
4122O00004C0,Roche,-22.9406,-43.3723,0,
4122O00006C0,Estrada Marechal Miguel Salazar Mendes de Moraes próximo ao 128,-22.93722,-43.37038,0,
4122O00007C0,Estrada Miguel Salazar Mendes de Moraes 584,-22.9404,-43.36821,0,
4122O00009C0,Estrada Miguel Salazar Mendes de Moraes 986,-22.94377,-43.3659,0,
4122O00017C0,"Avenida Nelson Cardoso, S/n",-22.91849,-43.36504,0,
4122O00020C0,Próximo a Rua João Lopes Braga,-22.93671,-43.37071,0,
4122O00022C0,Estrada dos Bandeirantes próximo ao 815,-22.9307,-43.37313,0,
4122O00023C0,Estrada dos Bandeirantes próximo ao 497,-22.92791,-43.37336,0,
4122O00024C0,"Rua Godofredo Viana,498",-22.91952,-43.36871,0,
4122O00025C0,Rua Apiacás 110,-22.92043,-43.3708,0,
4122O00026C0,Bacairis,-22.92145153969,-43.37254241305,0,
4122O00027C0,"Estrada Rodrigues Caldas,230",-22.92293,-43.37526,0,
4122O00028C0,"Estrada Rodrigues Caldas,631",-22.923057157799736,-43.37942579895019,0,
4122O00030C0,"Estrada Rodrigues Caldas, L/O 693",-22.92301,-43.38105,0,
4122O00031C0,"Estrada Rodrigues Caldas, L/O 1077",-22.92392,-43.38479,0,
4122O00032C0,"Estrada Rodrigues Caldas, 1424",-22.92473,-43.38728,0,
4122O00033C0,"Estrada Rodrigues Caldas,1700",-22.924690592772972,-43.38967267990112,0,
4122O00037C0,"Estrada do Outeiro Santo,62",-22.9325,-43.38495,0,
4122O00044C0,Estrada do Tindiba próximo ao 1130,-22.92839258911733,-43.36510072883607,0,
4122O00045C0,Estrada do Tindiba próximo ao 1428,-22.92703,-43.36725,0,
4122O00047C0,Rua Marechal Bevilaqua próximo ao 105,-22.92225,-43.36984,0,
4122O00052C0,"Estrada do Rio Grande, 4957",-22.91687,-43.41439,0,
4122O00053C0,"Estrada do Rio Grande, l/o 4356",-22.91908,-43.40794,0,
4122O00055C0,Estrada do Rio Grande 2667,-22.919064822787064,-43.394403411045076,0,
4122O00056C0,Estrada do Rio Grande 2123,-22.91966,-43.39123,0,
4122O00057C0,Estrada do Rio Grande 1888,-22.91953,-43.38815,0,
4122O00058C0,Estrada do Rio Grande 1555,-22.91914,-43.38604,0,
4122O00059C0,Estrada do Rio Grande 1189,-22.91874,-43.3821,0,
4122O00061C0,Estrada do Rio Grande 537,-22.92017,-43.37764,0,
4122O00063C0,Estrada do Rio Grande próximo ao 146,-22.9229,-43.3748,0,
4122O00065C0,Roche,-22.94055,-43.37284,0,
4122O00066C0,Estrada dos Bandeirantes próximo ao 2404-2472,-22.94544,-43.37229,0,
4122O00067C0,"Rua Bacairis ,240",-22.91994,-43.37242,0,
4122O00072C0,Avenida dos Mananciais próximo ao 596,-22.916821297811605,-43.38374504760743,0,
4122O00078C0,Estrada da Boiuna 1190,-22.913727989742373,-43.40474592072442,0,
4122O00084C0,"Estrada Rodrigues Caldas,1525",-22.92485,-43.38898,0,
4122O00085C0,"Estrada Rodrigues Caldas,1221",-22.92451,-43.38629,0,
4122O00087C0,"Estrada Rodrigues Caldas,L/O 565",-22.922791776295632,-43.37841979629517,0,
4122O00095C0,"Estrada Meringuava,649",-22.91468,-43.38151,0,
4122O00096C0,Estrada Meringuava próximo ao 840,-22.91482,-43.38313,0,
4122O00097C0,Estrada Meringuava próximo ao 810,-22.91496,-43.38456,0,
4122O00098C0,"Estrada da Boiúna,1133",-22.91398,-43.4047,0,
4122O00099C0,"Estrada da Boiúna, 1005",-22.91542,-43.40255,0,
4122O00100C0,"Estrada da Boiúna, 641",-22.91523344643856,-43.40006069404234,0,
4122O00102C0,Estr. do Engenho Velho 1.788,-22.91368,-43.39289,0,
4122O00103C0,Estr. do Engenho Velho 1.680,-22.91338,-43.39146,0,
4122O00106C0,Estrada do Meringuava próximo ao 1155,-22.91525,-43.38655,0,
4122O00107C0,Estrada Meringuava próximo ao 1119,-22.91508,-43.38446,0,
4122O00109C0,Estrada do Rio Grande 1588,-22.91887,-43.38555,0,
4122O00110C0,Estrada do Rio Grande 2410,-22.919530356780196,-43.391130906617136,0,
4122O00113C0,"Estrada do Rio Grande, l/o ao 4765",-22.91729,-43.41255,0,
4122O00118C0,"Estrada do Cafundá, 2125",-22.90911541096433,-43.37860647238731,0,
4122O00119C0,"Estrada do Cafundá, lado oposto ao 1850",-22.91104591357051,-43.37812478157997,0,
4122O00121C0,Rua Aciás 64,-22.9153,-43.37733,0,
4122O00130C0,"Avenida dos Mananciais , 1155",-22.917512108498855,-43.390653612442016,0,
4122O00131C0,"Avenida dos Mananciais , 1308",-22.91736,-43.39065,0,
4122O00142C0,"Avenida dos Mananciais , 733",-22.91705,-43.38509,0,
4122O00144C0,Avenida dos Mananciais L/O ao 436,-22.916844469094592,-43.38236504299162,0,
4122O00145C0,"Avenida Mananciais, 189",-22.916487536189884,-43.379508166656485,0,
4122O00150C0,"Avenida Monte Cruzeiro,227",-22.91767,-43.40366,0,
4122O00153C0,Estrada Curumau próximo ao 286,-22.917366530296352,-43.3988127410698,0,
4122O00155C0,"Estrada Rodrigues Caldas,2191",-22.92844,-43.39232,0,
4122O00157C0,"Estrada do Outeiro Santo, 180",-22.932133573197348,-43.386206206359866,0,
4122O00158C0,"Estrada do Outeiro Santo,956",-22.93001,-43.39072,0,
4122O00162C0,Avenida dos Mananciais L/O ao 960,-22.917268347909488,-43.38718725662231,0,
4122O00172C0,Mercadão de Jacarepaguá,-22.935017114742482,-43.37221399035266,0,
4122O00173C0,Merck :: Linha 990,-22.934944381571356,-43.372254889271915,0,
4122O00174C0,Ponto Final: Taquara,-22.91462,-43.38107,0,
4122O00178C0,"RUA ALBERTO SOARES SAMPAIO,72",-22.92225,-43.37775,0,
4122O00179C0,"RUA ALBERTO SOARES SAMPAIO, L/O 275",-22.92067,-43.37887,0,
4122O00180C0,"RUA ALBERTO SOARES SAMPAIO, 430",-22.91957,-43.37967,0,
4122O00181C0,Em frente a Merck,-22.93333,-43.37254,0,
4122O00187T0,Terminal Bandeira Brasil (Taquara),-22.9235626899617,-43.37432364418029,1,
4122O00194C0,Otacílio Novais,-22.92746,-43.37376,0,
4122O00201C0,Rua André Rocha em frente a Coca-Cola,-22.935858305686246,-43.37919311302272,0,
4122O00203C0,Rua André Rocha esquina com Rua Rio Grande do Sul,-22.932853318930576,-43.37678208652339,0,
4122O00204C0,Rua André Rocha lado oposto a Rua Nacional,-22.92786,-43.37261,0,
4122O00205C0,Rua André Rocha 1538,-22.92962,-43.37425,0,
4122O00207C0,Rua André Rocha 2630,-22.936456516464606,-43.379822627729865,0,
4122O00210C0,Rua André Rocha lado oposto ao 2637,-22.938029277423965,-43.381295836922526,0,
4122O00211C0,Estrada do Guerenguê próximo ao 2074-2120 - Taquara,-22.939261243234235,-43.38413383458372,0,
4122O00214C0,Estrada do Guerenguê próximo ao 1649-1729 - Taquara,-22.938054603308796,-43.38293566191562,0,
4122O00215C0,Estrada do Guerenguê próximo ao 597-725 próximo ao 1851,-22.93608,-43.38252,0,
4122O00216C0,Frei Rodovalho,-22.93384,-43.38336,0,
4122O00217C0,rotula e/f MILLS,-22.93263,-43.38355,0,
4122O00218C0,l/o libero badaró,-22.93201,-43.38239,0,
4122O00219C0,Corredor Transcarioca próximo ao 786,-22.930295593909538,-43.37348231657435,0,
4122O00221C0,"Estrada do Guerengue, 377",-22.930706255383484,-43.37906494698398,0,
4122O00222C0,"Estrada do Guerengue, lado oposto ao 377",-22.93047,-43.37909,0,
4122O00223C0,"Estrada do Guerengue, 1126",-22.93187,-43.38072,0,
4122O00225C0,Frei Rodovalho,-22.934520982917917,-43.38315378304905,0,
4122O00226C0,"Estrada do Guerenguê, 113",-22.93152540135376,-43.37385708207992,0,
4122O00227C9,Prezunic Taquara (e/f ao BRT),-22.923975230251834,-43.37367990937312,0,
4122O00228C0,Estrada do Tindiba próximo ao 1608,-22.925999705546328,-43.3687031744504,0,
4122O00229C0,"Estrada do tindiba , 1645",-22.926093578355097,-43.36895161406041,0,
4122O00230C0,Estrada do Tindiba próximo ao 1457,-22.927163229713926,-43.36733424202443,0,
4122O00231C0,"Estrada Miguel Salazar Mendes de Moraes, lado oposto ao Supermercado Prezunic",-22.943045020362383,-43.36591857018647,0,
4122O00232C0,"Estrada Miguel Salazar Mendes de Moraes, 649",-22.94070929372559,-43.36757094548468,0,
4122O00236C0,"Estrada do Tindiba, 845",-22.927676129692674,-43.36158847911481,0,
4122O00237C0,"Estada do Tindiba, 945",-22.928393874704817,-43.362871861500636,0,
4122O00240C0,Estr. da Boiuna 16,-22.913899115360497,-43.39448596131564,0,
4122O00241C0,Palmeirândia,-22.91444,-43.39668,0,
4122O00242C0,Estr. da Boiuna sob a Transolímpica,-22.914955653096232,-43.39847876808665,0,
4122O00248C0,Estrada da Boiuna sob a Transolímpica sentido Engenho Velho,-22.915032982729475,-43.39841344787657,0,
4122O00249C0,Estrada da Boiuna 239,-22.914452124660844,-43.396414921606855,0,
4122O00254C0,"Estrada do Outeiro Santo,440",-22.93141226526728,-43.388294641354086,0,
4122O00255C0,Estrada da Boiuna 35,-22.914086877679292,-43.39459807802899,0,
4122O00256C0,Estrada da Boiuna lado oposto ao 651,-22.915289688299282,-43.40049758901234,0,
4122O00257C0,"Estrada da Boiuna, próx ao 900",-22.91531212157575,-43.40296029775106,0,
4122O00259C0,"Estrada Rodrigues Caldas,1077",-22.924169597801523,-43.38475117762481,0,
4122O00263C0,Estrada dos Bandeirantes próximo ao 1346-1400 - Taquara,-22.935405325131015,-43.37211284946881,0,
4122O00264C0,Estrada dos Bandeirantes próximo ao 1346-1400 - Taquara,-22.935560945523335,-43.37204177092992,0,
4122O00265C0,Ponto Final: Merck :: Bangu e Senador Camará,-22.93596,-43.37202,0,
4122O00283C0,"Estrada Curumau, 556",-22.917223088742627,-43.4007641816559,0,
4122O00284C0,Ponto Final: Boiuna :: Linha SP 600,-22.91286,-43.40520,0,
4122O00285C0,"Estrada do Tindiba, 2823",-22.918213468669812,-43.376404746836215,0,
4122O00286C0,"Estrada do Tindiba, 2567",-22.919981018791788,-43.37510652813024,0,
4122O00287C0,"Estrada do Tindiba, 2479",-22.92080909273465,-43.37448700071207,0,
4122O00288C0,"Estrada do Tindiba, 2526",-22.919903676171508,-43.3750156473451,0,
4122O00289C0,"Estrada do Tindiba, 2828",-22.91780918059818,-43.37657759666641,0,
4122O00290C0,"Estrada do Rio Grande, 4356",-22.918949373428493,-43.407946178982115,0,
4122O00291C0,"Estrada Meringuava, próx. a Praça Prof. Nídia Otero",-22.91481904385165,-43.381295761116,0,
4122O00292C0,"Estr. do Tindiba, 570",-22.927432926826278,-43.36149613973309,0,
4122O00293C0,"Estr. do Tindiba, 670",-22.927991216140782,-43.3625879245307,0,
4122O00294C0,"Av. dos Mananciais,577",-22.916938292802286,-43.38355070607714,0,
4122O00295C0,"Av. dos Mananciais,33",-22.91654795274407,-43.37857302905969,0,
4122O00299C0,Estr. do Tindiba 2003,-22.923915221137158,-43.3718537071428,0,
4122O00300P1,Terminal Bandeira Brasil (Taquara) :: Plat. Leste,-22.923392233471116,-43.3742808545646,0,4122O00187T0
4122O00301P2,Terminal Bandeira Brasil (Taquara) :: Plat. Oeste,-22.923641258943466,-43.374354466752706,0,4122O00187T0
4122O00302C0,"Estrada dos Bandeirantes, l/o a Estação de BRT Divina Providência",-22.93675742376497,-43.372092147340325,0,
4122O00303C0,"Estrada do Rio GRande, 4001",-22.918820508083602,-43.40606178336331,0,
4123O00001C0,"Avenida Nelson Cardoso,141",-22.91743,-43.36318,0,
4123O00005C0,Estrada do Cafundá próximo ao 238,-22.91818,-43.36711,0,
4123O00006C0,Rua Cândido Benício-oposto Lgo. do Tanque,-22.91509,-43.36059,0,
4123O00007C0,Rua Cândido Benício próximo ao 3815,-22.91355,-43.36042,0,
4123O00009C0,"Avenida Nelson Cardoso,300",-22.91783,-43.36438,0,
4123O00015C0,"Rua Godofredo Viana, S/n",-22.91232,-43.3619,0,
4123O00016C0,"Rua Godofredo Viana,64",-22.91377,-43.36413,0,
4123O00017C0,"Rua Godofredo Viana,254",-22.91485,-43.36609,0,
4123O00018C0,"Rua Godofredo Viana,362",-22.91705,-43.36754,0,
4123O00019C0,Ponto Final Linha(s): 859,-22.91885,-43.35997,0,
4123O00028C0,Estrada do Cafundá próximo ao 1850,-22.91108,-43.37797,0,
4123O00029C0,"Estr. do Cafundá, 2232",-22.908832225791812,-43.378485860118865,0,
4123O00030C0,"Estr. do Cafundá, 2330",-22.90719,-43.37923,0,
4123O00031C0,Rua Virginia Vidal 33,-22.917652538042415,-43.360092788391114,0,
4123O00033P1,Terminal Mestre Candeia (Tanque) :: Plat. Oeste,-22.91564141476646,-43.3612427116394,0,4123O00050T0
4123O00034C0,"Estr. Cmte. Luís Souto,477",-22.910635642170913,-43.363206238098144,0,
4123O00035C0,"Rua Candido Benicio, oposto ao Largo do Tanque",-22.915197900497827,-43.3614701124517,0,
4123O00036C0,"R. Cândido Benício, 4168",-22.91576784892796,-43.36193038868359,0,
4123O00037C0,"Avenida Geremário Dantas ,269",-22.92247,-43.36076,0,
4123O00038C0,"Avenida Geremário Dantas , L/O 152",-22.92049,-43.36022,0,
4123O00039C0,"Avenida Geremário Dantas ,57",-22.917655677354347,-43.36108558697648,0,
4123O00040C0,Rua Lopo Saraiva 138,-22.925702115907264,-43.359806454180074,0,
4123O00042C0,"Avenida Geremário Dantas , 48",-22.91754176217322,-43.36137446320362,0,
4123O00044C0,"Avenida Geremário Dantas,142",-22.919790742823082,-43.36044836785745,0,
4123O00046C0,"Avenida Geremário Dantas,232",-22.921657812156838,-43.36071711851306,0,
4123O00050T0,Terminal Mestre Candeia (Tanque),-22.915335678135037,-43.3609139862919,1,
4123O00051P1,Terminal Mestre Candeia (Tanque) :: Plat. Central,-22.915667355295174,-43.361159688888485,0,4123O00050T0
4123O00052P2,Terminal Mestre Candeia (Tanque) :: Plat. Leste,-22.915724177388313,-43.36100150142088,0,4123O00050T0
4123O00053C0,Ponto Final: Covanca,-22.91692,-43.34389,0,
4123O00054C0,ABANERJ,-22.914683343617476,-43.34978971321589,0,
4124O00002C0,"Rua Cândido Benício, Vila Olimpica Mato Alto",-22.907336133444563,-43.35786276876925,0,
4124O00003C0,"Rua Cândido Benício, 2411",-22.901800747504222,-43.35492616545545,0,
4124O00004C0,Praça Seca,-22.898012049364898,-43.35222819147109,0,
4124O00005C0,"Rua Cândido Benício, 1551",-22.89565,-43.35029,0,
4124O00006C0,Pedro Teles,-22.89818028873,-43.35014646015,0,
4124O00008C0,Doutor Bernardino,-22.89696720562,-43.34839743116,0,
4124O00010C0,Rua Luiz Beltrão próximo ao 1396,-22.89228,-43.35733,0,
4124O00011C0,Rua Luiz Beltrão próximo ao 1580,-22.89377,-43.35586,0,
4124O00012C0,Rua Baronesa oposto ao 383,-22.89643,-43.35252,0,
4124O00016C0,Rua Pedro Teles próximo ao 279,-22.8954,-43.34742,0,
4124O00017C0,Rua Pedro Teles próximo ao 55,-22.89369,-43.34688,0,
4124O00018C0,"Rua Cândido Benício, 1000",-22.89100,-43.3477,0,
4124O00019C0,"Rua Cândido Benício, 1446",-22.89473,-43.34983,0,
4124O00020C0,Praça Seca,-22.89785906848,-43.35260194565,0,
4124O00021C0,"Rua Cândido Benício, 2156",-22.899775082529136,-43.35391775693893,0,
4124O00022C0,Rua Cândido Benício próximo ao 2954-2970,-22.90419,-43.35696,0,
4124O00023C0,Godofredo Viana,-22.91176856761,-43.36048105073,0,
4124O00028C0,"Rua Pinto Teles,570",-22.88686,-43.35009,0,
4124O00030C0,"Rua Pinto Teles,311",-22.8881,-43.34777,0,
4124O00031C0,Rua Marangá 912,-22.90189,-43.34779,0,
4124O00033C0,Rua Barão próximo ao 816,-22.89911,-43.35167,0,
4124O00034C0,"Rua Pinto Teles,784",-22.88569,-43.35199,0,
4124O00036C0,"Rua Pinto Teles,1298",-22.8835,-43.35609,0,
4124O00038C0,Rua Luiz Beltrão próximo ao 1311,-22.89223,-43.35721,0,
4124O00039C0,Escola Municipal Sobral Pinto,-22.89723372592,-43.35425175,0,
4124O00043C0,Rua Parintins próximo ao 151,-22.89443,-43.3559,0,
4124O00044C0,Rua Baronesa próximo ao 126,-22.89476,-43.35476,0,
4124O00046C0,Ponto Final: Praça Seca :: Linha 371,-22.9013183348,-43.3472589424,0,
4124O00048C0,Praça Seca :: Linhas para o Castelo,-22.90006492533,-43.3476020415,0,
4124O00049C0,Ponto Final: Praça Seca :: Linha 353,-22.9048753408,-43.35690332294,0,
4124O00050C0,"Rua Maricá, 320",-22.89038145464787,-43.34552991170882,0,
4124O00051C0,"Rua Candido Benício, 1219",-22.89326006989105,-43.34865031389606,0,
4124O00052C0,"R. Cândido Benício, Clínica da Família Gerson Bergher",-22.889643947783554,-43.34654008313713,0,
4124O00054C0,"Rua Cândido Benício, 1270",-22.893402873194844,-43.34910984428562,0,
4124O00055C0,"R. Cândido Benício, oposto ao 2491",-22.902442066273586,-43.35569884614143,0,
4124O00057C0,Ponto Final: Praça Seca :: Ônibus Executivo,-22.90056045695,-43.34693657098,0,
4124O00058C0,R. Barão próximo ao 608,-22.900466414240935,-43.34982806799299,0,
4124O00060C0,R. Quiririm próximo ao 789,-22.884831189546105,-43.356152049572955,0,
4124O00061C0,Rua Luiz Beltrão próximo ao 1533,-22.893098002513184,-43.35619351154425,0,
